Gene_names,log2FoldChange,padj
gene-HMPREF1261_RS09215,-0.030435817809031,0.87023490897183
gene-HMPREF1261_RS10660,-0.031853441189026,0.890730181967594
gene-HMPREF1261_RS07865,-0.033392841007292,0.707093634807019
gene-HMPREF1261_RS07480,-0.034618369654145,0.827595694763019
gene-HMPREF1261_RS10145,-0.034705093986407,0.764104845132751
gene-HMPREF1261_RS07400,-0.035481999858464,0.847671804698331
gene-HMPREF1261_RS00365,-0.035881755616548,0.768024677182161
gene-HMPREF1261_RS01885,-0.036264173693263,0.868703297264438
gene-HMPREF1261_RS00510,-0.037158535514398,0.841478842828763
gene-HMPREF1261_RS03315,-0.037341578650029,0.748540086695063
gene-HMPREF1261_RS05570,-0.03737109890044,0.777379834738229
gene-HMPREF1261_RS08870,-0.037903335250246,0.800795929966843
gene-HMPREF1261_RS02770,-0.037990640255879,0.838258077934879
gene-HMPREF1261_RS09295,-0.038297903093216,0.707093634807019
gene-HMPREF1261_RS09340,-0.038452205016969,0.719434064178239
gene-HMPREF1261_RS03330,-0.038662834801309,0.807846595403885
gene-HMPREF1261_RS01975,-0.039180972171633,0.661134252272977
gene-HMPREF1261_RS08025,-0.039954446707415,0.709762599046549
gene-HMPREF1261_RS05550,-0.040889416708525,0.771417062284031
gene-HMPREF1261_RS08845,-0.040945680777971,0.736580888102044
gene-HMPREF1261_RS05520,-0.041684781054073,0.73361792592321
gene-HMPREF1261_RS13205,-0.043113553739535,0.972974239054924
gene-HMPREF1261_RS02165,-0.043209770513667,0.979384632693873
gene-HMPREF1261_RS06765,-0.044419518678576,0.850124720664032
gene-HMPREF1261_RS12550,-0.045255463079069,0.761284415620662
gene-HMPREF1261_RS01180,-0.045276492459979,0.932235952275079
gene-HMPREF1261_RS11230,-0.045657992370621,0.675340292269908
gene-HMPREF1261_RS04310,-0.046246029379167,0.859551953937618
gene-HMPREF1261_RS09415,-0.04650359591537,0.65891891602489
gene-HMPREF1261_RS03875,-0.047483852282476,0.708582619543834
gene-HMPREF1261_RS02040,-0.048101377922664,0.915206926683422
gene-HMPREF1261_RS07835,-0.052044801368723,0.877643493977836
gene-HMPREF1261_RS07050,-0.052059006685829,0.63421503487723
gene-HMPREF1261_RS01770,-0.052734734742867,0.648659668425909
gene-HMPREF1261_RS06185,-0.052811141729578,0.548663234352008
gene-HMPREF1261_RS00455,-0.052889598733505,0.692062140204048
gene-HMPREF1261_RS05075,-0.053138258856232,0.946001193121178
gene-HMPREF1261_RS00515,-0.053708614125067,0.844094556455405
gene-HMPREF1261_RS10800,-0.054273181488868,0.832508173179499
gene-HMPREF1261_RS03620,-0.054473872674812,0.719666564357348
gene-HMPREF1261_RS07320,-0.055635143330757,0.684431588357433
gene-HMPREF1261_RS01230,-0.05563801262606,0.537087948487391
gene-HMPREF1261_RS02145,-0.055771675016577,0.824993548806598
gene-HMPREF1261_RS11260,-0.055855571932947,0.607982919264313
gene-HMPREF1261_RS03200,-0.056105457271773,0.858873944789485
gene-HMPREF1261_RS07490,-0.057510410157896,0.723433235990955
gene-HMPREF1261_RS09250,-0.058305865090273,0.548663234352008
gene-HMPREF1261_RS01150,-0.059618582411988,0.548663234352008
gene-HMPREF1261_RS03735,-0.05989053719006,0.624740373123482
gene-HMPREF1261_RS12820,-0.060104243486145,0.759736557304158
gene-HMPREF1261_RS03515,-0.060292068274218,0.907855870953382
gene-HMPREF1261_RS01360,-0.060518546284604,0.836242407476825
gene-HMPREF1261_RS07105,-0.062447586821329,0.672857203853567
gene-HMPREF1261_RS08640,-0.063532705082121,0.771558228115325
gene-HMPREF1261_RS10070,-0.065853670532688,0.585321389924534
gene-HMPREF1261_RS06595,-0.065881482865231,0.843430923551012
gene-HMPREF1261_RS07200,-0.066005162269804,0.692310654208526
gene-HMPREF1261_RS00015,-0.067881088374425,0.391482588976198
gene-HMPREF1261_RS07700,-0.06811039834831,0.622184087887827
gene-HMPREF1261_RS01930,-0.068332013955256,0.414301918750161
gene-HMPREF1261_RS06500,-0.068470115466604,0.659128589537559
gene-HMPREF1261_RS01830,-0.068535722902767,0.701517297312582
gene-HMPREF1261_RS01425,-0.068776466466114,0.56285681043125
gene-HMPREF1261_RS08900,-0.069548148480285,0.469456573966572
gene-HMPREF1261_RS04900,-0.069767699511794,0.803610006861452
gene-HMPREF1261_RS09360,-0.069979106017272,0.508134383815666
gene-HMPREF1261_RS09230,-0.070633949611724,0.475437827981791
gene-HMPREF1261_RS05975,-0.070702168723318,0.596781504436528
gene-HMPREF1261_RS06150,-0.070863455475887,0.457211507854929
gene-HMPREF1261_RS11970,-0.071192721276896,0.720241746347279
gene-HMPREF1261_RS03805,-0.071375013093096,0.553334684449347
gene-HMPREF1261_RS05995,-0.071636806399175,0.726410804282503
gene-HMPREF1261_RS09620,-0.07208735878601,0.549247269135684
gene-HMPREF1261_RS12915,-0.073067177415209,0.621297014462616
gene-HMPREF1261_RS03525,-0.073121825189116,0.951203144109972
gene-HMPREF1261_RS12045,-0.073353182655933,0.417984862589741
gene-HMPREF1261_RS04955,-0.073630039159983,0.553334684449347
gene-HMPREF1261_RS00630,-0.076785748635676,0.370556901303455
gene-HMPREF1261_RS00060,-0.078224412468995,0.857606713396199
gene-HMPREF1261_RS03615,-0.078684124462095,0.378667100954338
gene-HMPREF1261_RS10300,-0.078988947491852,0.53309350235811
gene-HMPREF1261_RS13155,-0.079563455638058,0.903126390430414
gene-HMPREF1261_RS02595,-0.07961116842289,0.900758830293562
gene-HMPREF1261_RS06435,-0.079781825075636,0.463822141430477
gene-HMPREF1261_RS03025,-0.080608788651454,0.477241793151038
gene-HMPREF1261_RS08575,-0.081031685370045,0.319101977393745
gene-HMPREF1261_RS07545,-0.081915087579112,0.516072472378338
gene-HMPREF1261_RS04875,-0.082677865577685,0.669900987497324
gene-HMPREF1261_RS04550,-0.082753623796332,0.342149212687205
gene-HMPREF1261_RS02005,-0.083387793805441,0.71892159813521
gene-HMPREF1261_RS08500,-0.083420981033947,0.424434000227822
gene-HMPREF1261_RS00545,-0.083506840886446,0.756634258310977
gene-HMPREF1261_RS04285,-0.084015293407553,0.256167281973631
gene-HMPREF1261_RS07565,-0.084015655031541,0.319463828731298
gene-HMPREF1261_RS12145,-0.086219685782607,0.822268859521653
gene-HMPREF1261_RS08425,-0.086230997786294,0.369045518676539
gene-HMPREF1261_RS03030,-0.08635055018796,0.643313893566355
gene-HMPREF1261_RS05955,-0.086715428559859,0.443321887308835
gene-HMPREF1261_RS00905,-0.087304509553426,0.367909294561728
gene-HMPREF1261_RS03920,-0.087440794069972,0.43334549985751
gene-HMPREF1261_RS00375,-0.087748089117397,0.791289080011973
gene-HMPREF1261_RS11225,-0.087762679978277,0.570313267693057
gene-HMPREF1261_RS07530,-0.088518591080874,0.661134252272977
gene-HMPREF1261_RS07875,-0.08985321880251,0.30953392136389
gene-HMPREF1261_RS08515,-0.090185051189762,0.729302631987405
gene-HMPREF1261_RS10570,-0.091614626645742,0.668590011454151
gene-HMPREF1261_RS01530,-0.092170094265759,0.430394747612407
gene-HMPREF1261_RS06530,-0.092302582479446,0.418952794761117
gene-HMPREF1261_RS06555,-0.093167948478436,0.264822184471043
gene-HMPREF1261_RS01775,-0.09364427154487,0.204825425402764
gene-HMPREF1261_RS08925,-0.095225177469645,0.333589844810525
gene-HMPREF1261_RS08630,-0.095345802016716,0.279101919424827
gene-HMPREF1261_RS01290,-0.09572856499448,0.728774125897413
gene-HMPREF1261_RS09475,-0.09647620192054,0.465202836675238
gene-HMPREF1261_RS11450,-0.096580051486787,0.823782395609228
gene-HMPREF1261_RS01210,-0.096695441263914,0.192977403648054
gene-HMPREF1261_RS11220,-0.097232519850425,0.493757628313511
gene-HMPREF1261_RS11140,-0.099127674099653,0.412998563875205
gene-HMPREF1261_RS06290,-0.099368277664699,0.234657413418061
gene-HMPREF1261_RS11905,-0.099977255085131,0.248706907210974
gene-HMPREF1261_RS01285,-0.101438703379201,0.53050546758284
gene-HMPREF1261_RS09145,-0.101519982899881,0.36234837757673
gene-HMPREF1261_RS10045,-0.101717201129612,0.409512983890433
gene-HMPREF1261_RS10710,-0.102132067805315,0.320101760206393
gene-HMPREF1261_RS03135,-0.10264701498766,0.673393463430101
gene-HMPREF1261_RS00660,-0.102950148366296,0.254503836264459
gene-HMPREF1261_RS06295,-0.103223146682134,0.555182490040563
gene-HMPREF1261_RS04070,-0.104894174801038,0.937096559340581
gene-HMPREF1261_RS01480,-0.105686636518003,0.657710293036826
gene-HMPREF1261_RS01815,-0.10577316591948,0.560817736451259
gene-HMPREF1261_RS11325,-0.105903817360112,0.2934087751995
gene-HMPREF1261_RS03420,-0.106040253164971,0.451077694406259
gene-HMPREF1261_RS09355,-0.106067451366189,0.224575525185177
gene-HMPREF1261_RS12195,-0.106274312931243,0.543531273865182
gene-HMPREF1261_RS04670,-0.106666282167437,0.265575948031219
gene-HMPREF1261_RS03205,-0.107042057175119,0.351526845142034
gene-HMPREF1261_RS01330,-0.107506457941877,0.209712686637758
gene-HMPREF1261_RS09715,-0.108659857527351,0.215082614791616
gene-HMPREF1261_RS08645,-0.109328921943513,0.553769291108279
gene-HMPREF1261_RS01095,-0.10975761722088,0.514237489728407
gene-HMPREF1261_RS09065,-0.110660017535496,0.595943453072769
gene-HMPREF1261_RS03170,-0.11066017305734,0.792431585293294
gene-HMPREF1261_RS05405,-0.111525994840892,0.45796060065598
gene-HMPREF1261_RS10065,-0.111600873597356,0.464560039158803
gene-HMPREF1261_RS09210,-0.111743140178851,0.289243888341228
gene-HMPREF1261_RS05135,-0.111914375588845,0.564556465502289
gene-HMPREF1261_RS13305,-0.112475868310158,0.924619394461212
gene-HMPREF1261_RS06650,-0.11258074478411,0.281642926839523
gene-HMPREF1261_RS00330,-0.112783834530863,0.668590011454151
gene-HMPREF1261_RS11915,-0.113317869938767,0.143642873625277
gene-HMPREF1261_RS00720,-0.114731581041594,0.417984862589741
gene-HMPREF1261_RS01060,-0.116394418531148,0.172926673568461
gene-HMPREF1261_RS05430,-0.116650350112435,0.789232366362721
gene-HMPREF1261_RS03775,-0.116823697809695,0.71892159813521
gene-HMPREF1261_RS12000,-0.117164493615717,0.127330188496481
gene-HMPREF1261_RS01920,-0.117269351186464,0.12400684538637
gene-HMPREF1261_RS11395,-0.117418610242977,0.431739342508321
gene-HMPREF1261_RS00540,-0.119194886693021,0.760194225385975
gene-HMPREF1261_RS01140,-0.120175352152185,0.703847406993218
gene-HMPREF1261_RS07815,-0.120178286599317,0.186795651899079
gene-HMPREF1261_RS04865,-0.121208853025728,0.707933086608535
gene-HMPREF1261_RS07985,-0.121773197674634,0.52348769844882
gene-HMPREF1261_RS09460,-0.121938811689438,0.469913268672802
gene-HMPREF1261_RS03760,-0.122037391915802,0.343338834845712
gene-HMPREF1261_RS09430,-0.122729854261482,0.76625559969045
gene-HMPREF1261_RS03495,-0.123523397387355,0.328213771435414
gene-HMPREF1261_RS01790,-0.124860703715669,0.554065884376321
gene-HMPREF1261_RS10025,-0.125002207450916,0.261272435936934
gene-HMPREF1261_RS07500,-0.12605076659819,0.888199243819787
gene-HMPREF1261_RS08150,-0.127733537290544,0.536927703058251
gene-HMPREF1261_RS01820,-0.127743600973318,0.336325797690241
gene-HMPREF1261_RS06170,-0.127865541988073,0.461866903143708
gene-HMPREF1261_RS01090,-0.130161523653486,0.484789264608079
gene-HMPREF1261_RS11300,-0.131076030438258,0.213369620739346
gene-HMPREF1261_RS08740,-0.13148908205632,0.155050285690342
gene-HMPREF1261_RS05640,-0.132056813503163,0.595516623149949
gene-HMPREF1261_RS07045,-0.13260682923292,0.200411854814671
gene-HMPREF1261_RS06995,-0.132634976361057,0.428014952102169
gene-HMPREF1261_RS12040,-0.133860732557282,0.615173760806864
gene-HMPREF1261_RS09915,-0.133915765883844,0.226770248334653
gene-HMPREF1261_RS07015,-0.134515140829619,0.087180168093724
gene-HMPREF1261_RS08030,-0.134588725533689,0.516072472378338
gene-HMPREF1261_RS07310,-0.13471515550072,0.243166482278887
gene-HMPREF1261_RS00695,-0.134729153593307,0.21886159858005
gene-HMPREF1261_RS08985,-0.13509920901489,0.130943555237429
gene-HMPREF1261_RS07880,-0.135786285255493,0.182885102386375
gene-HMPREF1261_RS03825,-0.135803917542203,0.198663598227594
gene-HMPREF1261_RS01110,-0.136049709137153,0.696030908087686
gene-HMPREF1261_RS05480,-0.136065957524695,0.112451254399229
gene-HMPREF1261_RS09200,-0.136875368230788,0.076471638471479
gene-HMPREF1261_RS01295,-0.13716392950805,0.070363665994324
gene-HMPREF1261_RS09655,-0.138398703108397,0.221359570610002
gene-HMPREF1261_RS01910,-0.139235580889218,0.13346291626698
gene-HMPREF1261_RS09170,-0.139628710449069,0.366314300401654
gene-HMPREF1261_RS02615,-0.140484857478797,0.828420690789385
gene-HMPREF1261_RS05395,-0.140771000278613,0.200875231833574
gene-HMPREF1261_RS02190,-0.140793921840857,0.807731585103256
gene-HMPREF1261_RS04055,-0.141467996041165,0.338919535863738
gene-HMPREF1261_RS06590,-0.142030812604519,0.42966238242596
gene-HMPREF1261_RS08815,-0.14224942619584,0.42727517072149
gene-HMPREF1261_RS00265,-0.142825455799868,0.096656135468109
gene-HMPREF1261_RS02080,-0.142882314258013,0.508988378083211
gene-HMPREF1261_RS04335,-0.143352789693119,0.054090746239946
gene-HMPREF1261_RS10535,-0.143532942759557,0.252688587321652
gene-HMPREF1261_RS12425,-0.144647302248766,0.770633412654624
gene-HMPREF1261_RS01065,-0.145634672056057,0.614896004979834
gene-HMPREF1261_RS04860,-0.145702959926728,0.635468780448722
gene-HMPREF1261_RS06805,-0.14677680874267,0.181699582209165
gene-HMPREF1261_RS03870,-0.148013934626387,0.278326381860831
gene-HMPREF1261_RS09890,-0.148332106440231,0.1619768290151
gene-HMPREF1261_RS07740,-0.149174490272397,0.059478703961392
gene-HMPREF1261_RS11435,-0.150847362957862,0.138886934129027
gene-HMPREF1261_RS01955,-0.151382251643289,0.03566491872002
gene-HMPREF1261_RS01645,-0.152414434858288,0.107277176811852
gene-HMPREF1261_RS00175,-0.152496979320044,0.057564206086172
gene-HMPREF1261_RS11055,-0.152606950441362,0.822268859521653
gene-HMPREF1261_RS00005,-0.152716413644869,0.179661631747212
gene-HMPREF1261_RS11955,-0.153059990174231,0.035971349087253
gene-HMPREF1261_RS01370,-0.154463845699135,0.173169995658383
gene-HMPREF1261_RS02835,-0.155070147613093,0.269574220629289
gene-HMPREF1261_RS05230,-0.1564162431109,0.514411348123954
gene-HMPREF1261_RS06190,-0.15650411500444,0.073835075497708
gene-HMPREF1261_RS09910,-0.157124438486273,0.352166861494279
gene-HMPREF1261_RS07755,-0.157366945682807,0.067558403747077
gene-HMPREF1261_RS01860,-0.157592807989495,0.44914083458098
gene-HMPREF1261_RS08670,-0.157820275067552,0.02040848369127
gene-HMPREF1261_RS07360,-0.158585941482545,0.138868693302273
gene-HMPREF1261_RS00725,-0.158952781159907,0.264072944587767
gene-HMPREF1261_RS06345,-0.159371737836333,0.385051531569231
gene-HMPREF1261_RS08545,-0.159521549398822,0.204671599643128
gene-HMPREF1261_RS09815,-0.159590744769084,0.505422808498643
gene-HMPREF1261_RS11400,-0.159683318959152,0.31725078048319
gene-HMPREF1261_RS09970,-0.159790652286866,0.2494165150044
gene-HMPREF1261_RS04985,-0.160026229973248,0.217844182925866
gene-HMPREF1261_RS00290,-0.160696183461649,0.121350989232715
gene-HMPREF1261_RS11940,-0.160812980158691,0.082410107710884
gene-HMPREF1261_RS09600,-0.161251399255341,0.678490635299447
gene-HMPREF1261_RS10420,-0.161806707135087,0.022462728087835
gene-HMPREF1261_RS13145,-0.162348500618934,0.508548465733108
gene-HMPREF1261_RS04655,-0.162563051171373,0.281185879410923
gene-HMPREF1261_RS09650,-0.164397719045898,0.14874182984285
gene-HMPREF1261_RS12010,-0.164775992182814,0.374551870780346
gene-HMPREF1261_RS10865,-0.165216979282934,0.041942537285941
gene-HMPREF1261_RS02840,-0.166735847611997,0.385051531569231
gene-HMPREF1261_RS02470,-0.167405080606696,0.40256637008
gene-HMPREF1261_RS00690,-0.168253131376461,0.209521030563668
gene-HMPREF1261_RS05805,-0.168308442318762,0.051481928154117
gene-HMPREF1261_RS12055,-0.169603296662806,0.052131186249515
gene-HMPREF1261_RS03300,-0.169641513004692,0.176321901091471
gene-HMPREF1261_RS05830,-0.170218799256485,0.369148092322539
gene-HMPREF1261_RS08720,-0.1702714556159,0.033899970272624
gene-HMPREF1261_RS03460,-0.170273720225429,0.141923849440212
gene-HMPREF1261_RS00820,-0.171871691927669,0.099557851166469
gene-HMPREF1261_RS00530,-0.172242980895425,0.039180062006086
gene-HMPREF1261_RS06135,-0.172845183834593,0.148626777137441
gene-HMPREF1261_RS03285,-0.173003974654141,0.264822184471043
gene-HMPREF1261_RS05130,-0.17369859045389,0.027432484892201
gene-HMPREF1261_RS08560,-0.173945339757763,0.017327761364879
gene-HMPREF1261_RS09820,-0.174156356163099,0.059463553898655
gene-HMPREF1261_RS06495,-0.174779924857406,0.058447729169144
gene-HMPREF1261_RS03440,-0.175345662988941,0.918877270984069
gene-HMPREF1261_RS05765,-0.176522474900174,0.106902051092325
gene-HMPREF1261_RS07355,-0.176800138600766,0.143706915778472
gene-HMPREF1261_RS12640,-0.177216144756313,0.590175228340412
gene-HMPREF1261_RS07795,-0.17945152667955,0.080271665378291
gene-HMPREF1261_RS08200,-0.179535392604454,0.11893285469382
gene-HMPREF1261_RS11380,-0.179578561402554,0.269620503303655
gene-HMPREF1261_RS03675,-0.18009838906982,0.040790258756503
gene-HMPREF1261_RS07410,-0.180129187262464,0.040635366580506
gene-HMPREF1261_RS07895,-0.180949095838989,0.030425376854696
gene-HMPREF1261_RS07290,-0.182218773188868,0.179025282143445
gene-HMPREF1261_RS07375,-0.18276636204449,0.073854569047902
gene-HMPREF1261_RS09465,-0.182822203209747,0.064141103602705
gene-HMPREF1261_RS01650,-0.18297583280728,0.019853288566103
gene-HMPREF1261_RS07525,-0.183389038920311,0.115536797679246
gene-HMPREF1261_RS05150,-0.183623475605383,0.081190720081035
gene-HMPREF1261_RS01335,-0.184358123624729,0.239152146986733
gene-HMPREF1261_RS03425,-0.184679088545347,0.146187355404172
gene-HMPREF1261_RS01615,-0.184906024900385,0.201254468210565
gene-HMPREF1261_RS01835,-0.185344355404157,0.029019942420699
gene-HMPREF1261_RS10425,-0.185701237879174,0.052746890835125
gene-HMPREF1261_RS05925,-0.186109683967755,0.343886121795327
gene-HMPREF1261_RS04425,-0.186218599887729,0.252708122664808
gene-HMPREF1261_RS01340,-0.189174852653667,0.030306639668929
gene-HMPREF1261_RS03840,-0.189599284008106,0.388481467571085
gene-HMPREF1261_RS00150,-0.190897567284818,0.567967525953191
gene-HMPREF1261_RS02120,-0.191044577311204,0.568826984721273
gene-HMPREF1261_RS07635,-0.191961896646735,0.157629514814874
gene-HMPREF1261_RS00400,-0.193982699081528,0.143428770755203
gene-HMPREF1261_RS04065,-0.194185301610879,0.013964249748928
gene-HMPREF1261_RS09575,-0.196401880122907,0.080114701783479
gene-HMPREF1261_RS12965,-0.197356825007445,0.893795268412745
gene-HMPREF1261_RS01560,-0.198393663925869,0.078602134859899
gene-HMPREF1261_RS05735,-0.19988628317948,0.068966524991788
gene-HMPREF1261_RS06950,-0.201728193224545,0.71892159813521
gene-HMPREF1261_RS00735,-0.202086999031153,0.09251925758179
gene-HMPREF1261_RS10325,-0.202315509608331,0.916486375387487
gene-HMPREF1261_RS00800,-0.202461951238666,0.139844589517408
gene-HMPREF1261_RS06795,-0.202975143328425,0.05727721723811
gene-HMPREF1261_RS11080,-0.202999600386717,0.067974765905036
gene-HMPREF1261_RS09595,-0.203567255032059,0.011570952396671
gene-HMPREF1261_RS00590,-0.203675298365016,0.237777463458085
gene-HMPREF1261_RS03940,-0.204946020364027,0.25241218529582
gene-HMPREF1261_RS01705,-0.206170757184246,0.437724278390817
gene-HMPREF1261_RS05950,-0.206894925713254,0.066276523449345
gene-HMPREF1261_RS05325,-0.207344778760186,0.130169048653542
gene-HMPREF1261_RS13190,-0.207653878552432,0.866370322926486
gene-HMPREF1261_RS00385,-0.208755328246487,0.194127808834025
gene-HMPREF1261_RS10650,-0.209231228215678,0.041296948024941
gene-HMPREF1261_RS01605,-0.209359676034289,0.606812315617495
gene-HMPREF1261_RS03005,-0.209836737563461,0.064194702238079
gene-HMPREF1261_RS06680,-0.210162667448634,0.028921417998677
gene-HMPREF1261_RS11265,-0.21019679593353,0.010838631739948
gene-HMPREF1261_RS12855,-0.210786312726211,0.653579069708002
gene-HMPREF1261_RS13210,-0.211369860822665,0.791289080011973
gene-HMPREF1261_RS08140,-0.21176186833782,0.01869001804438
gene-HMPREF1261_RS04040,-0.212940729760611,0.048526624193544
gene-HMPREF1261_RS05515,-0.213211482681915,0.646995115078636
gene-HMPREF1261_RS01895,-0.213708321255042,0.009730494559846
gene-HMPREF1261_RS05795,-0.214553544874263,0.019380828431187
gene-HMPREF1261_RS01880,-0.215359917083622,0.011736423513068
gene-HMPREF1261_RS02395,-0.215385708748802,0.902063581772797
gene-HMPREF1261_RS10275,-0.215836554692998,0.01643866109796
gene-HMPREF1261_RS12165,-0.215947218087435,0.020521429749427
gene-HMPREF1261_RS03445,-0.217845478107556,0.052469674035988
gene-HMPREF1261_RS01995,-0.218550840641861,0.084351696380861
gene-HMPREF1261_RS07265,-0.220364432635946,0.011938693524133
gene-HMPREF1261_RS01130,-0.220399963169556,0.165503587791103
gene-HMPREF1261_RS02325,-0.222431845153168,0.099691797413478
gene-HMPREF1261_RS08040,-0.222954981270391,0.045884627460562
gene-HMPREF1261_RS05470,-0.223174580983362,0.175576643190998
gene-HMPREF1261_RS00885,-0.223981885564809,0.253823256844976
gene-HMPREF1261_RS07505,-0.224356808389353,0.110857788212009
gene-HMPREF1261_RS08910,-0.224422911972891,0.005326955262223
gene-HMPREF1261_RS06605,-0.224874132317796,0.585944579540761
gene-HMPREF1261_RS09570,-0.225099900332857,0.461697646300349
gene-HMPREF1261_RS06705,-0.225941423095693,0.192159437994943
gene-HMPREF1261_RS00245,-0.226547475990483,0.014674031984713
gene-HMPREF1261_RS10430,-0.226683435376323,0.140229819214061
gene-HMPREF1261_RS04540,-0.227965667070815,0.016365127892869
gene-HMPREF1261_RS00850,-0.228163649563721,0.849759206969294
gene-HMPREF1261_RS07365,-0.228679083424321,0.011043729097339
gene-HMPREF1261_RS11680,-0.230301809860611,0.054505384890511
gene-HMPREF1261_RS04680,-0.230630344512555,0.000869632081432
gene-HMPREF1261_RS10140,-0.231130790780048,0.40256637008
gene-HMPREF1261_RS03120,-0.2317144173454,0.341548333140399
gene-HMPREF1261_RS08130,-0.231960465505464,0.014041868848814
gene-HMPREF1261_RS02330,-0.232079998984642,0.709762599046549
gene-HMPREF1261_RS03625,-0.232159977613442,0.023156304002679
gene-HMPREF1261_RS02380,-0.233416940866682,0.000889294503094
gene-HMPREF1261_RS04885,-0.233422027823787,0.289838511374998
gene-HMPREF1261_RS03115,-0.233866738769464,0.272536485936239
gene-HMPREF1261_RS10190,-0.234028767951055,0.37899216393327
gene-HMPREF1261_RS07670,-0.235527341436918,0.00429026001902
gene-HMPREF1261_RS01105,-0.235840330745319,0.440923139081971
gene-HMPREF1261_RS06230,-0.236735951801935,0.148822098664514
gene-HMPREF1261_RS03645,-0.23790192076006,0.000835374655503
gene-HMPREF1261_RS00640,-0.238562581949336,0.011336312040568
gene-HMPREF1261_RS01225,-0.238693887635727,0.003927264170847
gene-HMPREF1261_RS09830,-0.239501823917079,0.359258803393034
gene-HMPREF1261_RS04140,-0.241057997458122,0.902682490971667
gene-HMPREF1261_RS10250,-0.241337810678535,0.077551754339298
gene-HMPREF1261_RS00205,-0.242287704734619,0.022314827588429
gene-HMPREF1261_RS01045,-0.24343268145274,0.891397868714496
gene-HMPREF1261_RS11900,-0.245321604845207,0.060642456182438
gene-HMPREF1261_RS07280,-0.245563859574192,0.003165984979415
gene-HMPREF1261_RS01365,-0.245925968861692,0.180508665785383
gene-HMPREF1261_RS13080,-0.246006676024271,0.271630934147318
gene-HMPREF1261_RS07910,-0.247594486133401,0.0001698307214
gene-HMPREF1261_RS08085,-0.248005852676432,0.001766141375836
gene-HMPREF1261_RS10195,-0.248147633959212,0.46185654785078
gene-HMPREF1261_RS05195,-0.248370072290944,0.006228390215958
gene-HMPREF1261_RS13060,-0.249219832481155,0.061685206776625
gene-HMPREF1261_RS08540,-0.24928813940374,0.106182543146917
gene-HMPREF1261_RS06130,-0.250265769691533,0.014451510833165
gene-HMPREF1261_RS00380,-0.250707113226198,0.012707970629247
gene-HMPREF1261_RS04845,-0.251642877852364,0.383117891003787
gene-HMPREF1261_RS06600,-0.252029072554277,0.023098623751122
gene-HMPREF1261_RS09255,-0.252897832736589,0.011302020737798
gene-HMPREF1261_RS06860,-0.253913495299554,0.34757130750687
gene-HMPREF1261_RS08080,-0.25481224939867,0.000461289226693
gene-HMPREF1261_RS01415,-0.25576075593473,0.181946138473034
gene-HMPREF1261_RS09365,-0.256056290004096,0.037273434949698
gene-HMPREF1261_RS04840,-0.256268154956386,0.378681349639589
gene-HMPREF1261_RS08095,-0.257105380856329,0.000380451918999
gene-HMPREF1261_RS02015,-0.257931154103034,0.552994091473421
gene-HMPREF1261_RS11675,-0.258235465819013,0.006406736128351
gene-HMPREF1261_RS04850,-0.258523306197857,0.135254392979132
gene-HMPREF1261_RS07415,-0.258751999089767,0.002679126109692
gene-HMPREF1261_RS02560,-0.260172399690507,0.114527488114091
gene-HMPREF1261_RS03725,-0.260948829724102,0.08496885196549
gene-HMPREF1261_RS02545,-0.262265561416344,0.000275133467799
gene-HMPREF1261_RS11125,-0.262660993184335,0.000164307062066
gene-HMPREF1261_RS08055,-0.262760572789308,0.000186947424738
gene-HMPREF1261_RS00615,-0.263045933661393,0.000163455130818
gene-HMPREF1261_RS02205,-0.263318109220792,0.737372022850884
gene-HMPREF1261_RS01555,-0.263665059976373,0.411531476125036
gene-HMPREF1261_RS09455,-0.263754741409142,0.001244130097674
gene-HMPREF1261_RS05530,-0.263799795862002,0.775337435863875
gene-HMPREF1261_RS11270,-0.264086465951184,0.013323703030227
gene-HMPREF1261_RS04220,-0.265044968298837,0.059340990510282
gene-HMPREF1261_RS03610,-0.265224273248811,0.002750336086952
gene-HMPREF1261_RS04330,-0.265240349684136,0.000682048543643
gene-HMPREF1261_RS00950,-0.266285237595733,0.049923000868134
gene-HMPREF1261_RS02200,-0.266720349814553,0.852924141961589
gene-HMPREF1261_RS01475,-0.267161829780966,0.092251166375529
gene-HMPREF1261_RS08145,-0.267531250741127,9.40914713853849E-05
gene-HMPREF1261_RS00145,-0.267788044147368,0.00471139308125
gene-HMPREF1261_RS04980,-0.269306416642262,0.076471638471479
gene-HMPREF1261_RS11950,-0.270199254090292,0.000516583856287
gene-HMPREF1261_RS06155,-0.270962535785859,0.418256896989618
gene-HMPREF1261_RS08820,-0.271131226526151,0.03881187481401
gene-HMPREF1261_RS02390,-0.271249959130234,0.822599769907499
gene-HMPREF1261_RS02215,-0.271806793475375,0.751080556393531
gene-HMPREF1261_RS02135,-0.27235193253478,0.473391347813755
gene-HMPREF1261_RS06930,-0.273164731089359,0.890730181967594
gene-HMPREF1261_RS04315,-0.274377190462522,6.39879749466833E-05
gene-HMPREF1261_RS05535,-0.275571578380359,0.002956101617089
gene-HMPREF1261_RS05810,-0.27590253120672,0.332766403222236
gene-HMPREF1261_RS00670,-0.2759549395548,0.241437766616241
gene-HMPREF1261_RS04975,-0.276470933751845,0.089596963757097
gene-HMPREF1261_RS05220,-0.276864772347749,0.007997266081386
gene-HMPREF1261_RS01610,-0.277132709839924,0.101090246300619
